Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft Web Apps,,Validate ,microsoft.web/validate/action,Validate .,"user,system",False
Microsoft Web Apps,,Verify Hosting Environment Vnet,microsoft.web/verifyhostingenvironmentvnet/action,Verify Hosting Environment Vnet.,"user,system",False
Microsoft Web Apps,API Connections,Dynamic Invoke Connection.,microsoft.web/connections/dynamicInvoke/action,Dynamic Invoke a Connection.,"user,system",False
Microsoft Web Apps,API Connections,List API Connections Keys,microsoft.web/connections/listConnectionKeys/action,Lists API Connections Keys.,"user,system",False
Microsoft Web Apps,API Connections,Revokes API Connections Keys,microsoft.web/connections/revokeConnectionKeys/action,Revokes API Connections Keys.,"user,system",False
Microsoft Web Apps,Api Management Accounts APIs,Delete Api Management Accounts APIs,microsoft.web/apimanagementaccounts/apis/delete,Delete Api Management Accounts APIs.,"user,system",False
Microsoft Web Apps,Api Management Accounts APIs,Get Api Management Accounts APIs,microsoft.web/apimanagementaccounts/apis/read,Get Api Management Accounts APIs.,"user,system",False
Microsoft Web Apps,Api Management Accounts APIs,Update Api Management Accounts APIs,microsoft.web/apimanagementaccounts/apis/write,Update Api Management Accounts APIs.,"user,system",False
Microsoft Web Apps,Api Management Accounts APIs Apiacls,Delete Api Management Accounts APIs Apiacls,microsoft.web/apimanagementaccounts/apis/apiacls/delete,Delete Api Management Accounts APIs Apiacls.,"user,system",False
Microsoft Web Apps,Api Management Accounts APIs Apiacls,Get Api Management Accounts APIs Apiacls,microsoft.web/apimanagementaccounts/apis/apiacls/read,Get Api Management Accounts APIs Apiacls.,"user,system",False
Microsoft Web Apps,Api Management Accounts APIs Apiacls,Update Api Management Accounts APIs Apiacls,microsoft.web/apimanagementaccounts/apis/apiacls/write,Update Api Management Accounts APIs Apiacls.,"user,system",False
Microsoft Web Apps,Api Management Accounts APIs Connectionacls,Get Api Management Accounts APIs Connectionacls,microsoft.web/apimanagementaccounts/apis/connectionacls/read,Get Api Management Accounts APIs Connectionacls.,"user,system",False
Microsoft Web Apps,Api Management Accounts APIs Connections,Confirm Consent Code Api Management Accounts APIs Connections,microsoft.web/apimanagementaccounts/apis/connections/confirmconsentcode/action,Confirm Consent Code Api Management Accounts APIs Connections.,"user,system",False
Microsoft Web Apps,Api Management Accounts APIs Connections,Delete Api Management Accounts APIs Connections,microsoft.web/apimanagementaccounts/apis/connections/delete,Delete Api Management Accounts APIs Connections.,"user,system",False
Microsoft Web Apps,Api Management Accounts APIs Connections,Get Api Management Accounts APIs Connections,microsoft.web/apimanagementaccounts/apis/connections/read,Get Api Management Accounts APIs Connections.,"user,system",False
Microsoft Web Apps,Api Management Accounts APIs Connections,Get Consent Links for Api Management Accounts APIs Connections,microsoft.web/apimanagementaccounts/apis/connections/getconsentlinks/action,Get Consent Links for Api Management Accounts APIs Connections.,"user,system",False
Microsoft Web Apps,Api Management Accounts APIs Connections,List Connection Keys Api Management Accounts APIs Connections,microsoft.web/apimanagementaccounts/apis/connections/listconnectionkeys/action,List Connection Keys Api Management Accounts APIs Connections.,"user,system",False
Microsoft Web Apps,Api Management Accounts APIs Connections,List Secrets Api Management Accounts APIs Connections,microsoft.web/apimanagementaccounts/apis/connections/listsecrets/action,List Secrets Api Management Accounts APIs Connections.,"user,system",False
Microsoft Web Apps,Api Management Accounts APIs Connections,Update Api Management Accounts APIs Connections,microsoft.web/apimanagementaccounts/apis/connections/write,Update Api Management Accounts APIs Connections.,"user,system",False
Microsoft Web Apps,Api Management Accounts APIs Connections Connectionacls,Delete Api Management Accounts APIs Connections Connectionacls,microsoft.web/apimanagementaccounts/apis/connections/connectionacls/delete,Delete Api Management Accounts APIs Connections Connectionacls.,"user,system",False
Microsoft Web Apps,Api Management Accounts APIs Connections Connectionacls,Get Api Management Accounts APIs Connections Connectionacls,microsoft.web/apimanagementaccounts/apis/connections/connectionacls/read,Get Api Management Accounts APIs Connections Connectionacls.,"user,system",False
Microsoft Web Apps,Api Management Accounts APIs Connections Connectionacls,Update Api Management Accounts APIs Connections Connectionacls,microsoft.web/apimanagementaccounts/apis/connections/connectionacls/write,Update Api Management Accounts APIs Connections Connectionacls.,"user,system",False
Microsoft Web Apps,Api Management Accounts APIs Localized Definitions,Delete Api Management Accounts APIs Localized Definitions,microsoft.web/apimanagementaccounts/apis/localizeddefinitions/delete,Delete Api Management Accounts APIs Localized Definitions.,"user,system",False
Microsoft Web Apps,Api Management Accounts APIs Localized Definitions,Get Api Management Accounts APIs Localized Definitions,microsoft.web/apimanagementaccounts/apis/localizeddefinitions/read,Get Api Management Accounts APIs Localized Definitions.,"user,system",False
Microsoft Web Apps,Api Management Accounts APIs Localized Definitions,Update Api Management Accounts APIs Localized Definitions,microsoft.web/apimanagementaccounts/apis/localizeddefinitions/write,Update Api Management Accounts APIs Localized Definitions.,"user,system",False
Microsoft Web Apps,Api Management Accounts Apiacls,Get Api Management Accounts Apiacls,microsoft.web/apimanagementaccounts/apiacls/read,Get Api Management Accounts Apiacls.,"user,system",False
Microsoft Web Apps,Api Management Accounts Connectionacls,Get Api Management Accounts Connectionacls,microsoft.web/apimanagementaccounts/connectionacls/read,Get Api Management Accounts Connectionacls.,"user,system",False
Microsoft Web Apps,App Service Environment,Create or Update App Service Environment,Microsoft.Web/hostingEnvironments/Write,Create a new App Service Environment or update existing one,"user,system",False
Microsoft Web Apps,App Service Environment,Delete App Service Environment,Microsoft.Web/hostingEnvironments/Delete,Delete an App Service Environment,"user,system",False
Microsoft Web Apps,App Service Environment,Get App Service Environment,Microsoft.Web/hostingEnvironments/Read,Get the properties of an App Service Environment,"user,system",False
Microsoft Web Apps,App Service Environment,Get Networking Configuration,Microsoft.Web/hostingEnvironments/configurations/networking/Read,Get networking configuration of an App Service Environment,"user, system",False
Microsoft Web Apps,App Service Environment,Get Operation Details,Microsoft.Web/hostingEnvironments/operations/details/default,Get additional details for an in progress operation.,"user, system",False
Microsoft Web Apps,App Service Environment,Get Private Link Resources,Microsoft.Web/hostingEnvironments/privateLinkResources/Read,Get Private Link Resources.,"user, system",False
Microsoft Web Apps,App Service Environment,Join App Service Environment,Microsoft.Web/hostingEnvironments/Join/Action,Joins an App Service Environment,"user,system",False
Microsoft Web Apps,App Service Environment,Reboot an App Service Environment,Microsoft.Web/hostingEnvironments/reboot/Action,Reboot all machines in an App Service Environment,"user,system",False
Microsoft Web Apps,App Service Environment,Send test upgrade notification for an App Service Environment,Microsoft.Web/hostingEnvironments/testUpgradeAvailableNotification/Action,Send test upgrade notification for an App Service Environment,"user,system",False
Microsoft Web Apps,App Service Environment,Update Networking Configuration,Microsoft.Web/hostingEnvironments/configurations/networking/Write,Update networking configuration of an App Service Environment.,"user, system",False
Microsoft Web Apps,App Service Environment,Upgrade an App Service Environment,Microsoft.Web/hostingEnvironments/upgrade/Action,Upgrades an App Service Environment,"user,system",False
Microsoft Web Apps,App Service Environment FrontEnd Pool,Create or Update FrontEnd Pool,Microsoft.Web/hostingEnvironments/multiRolePools/Write,Create a new FrontEnd Pool in an App Service Environment or update an existing one,"user,system",False
Microsoft Web Apps,App Service Environment FrontEnd Pool,Get FrontEnd Pool,Microsoft.Web/hostingEnvironments/multiRolePools/Read,Get the properties of a FrontEnd Pool in an App Service Environment,"user,system",False
Microsoft Web Apps,App Service Environment Private Endpoint Connection,Approve or Reject Private Endpoint Connection,Microsoft.Web/hostingEnvironments/privateEndpointConnections/Write,Approve or Reject a private endpoint connection.,"user, system",False
Microsoft Web Apps,App Service Environment Private Endpoint Connection,Delete Private Endpoint Connection,Microsoft.Web/hostingEnvironments/privateEndpointConnections/Delete,Delete a private endpoint connection.,"user, system",False
Microsoft Web Apps,App Service Environment Private Endpoint Connection,Get Private Endpoint Connection,Microsoft.Web/hostingEnvironments/privateEndpointConnections/Read,Get a private endpoint connection or the list of private endpoint connections.,"user, system",False
Microsoft Web Apps,App Service Environment Private Endpoint Connection Proxies,Create or Update Private Endpoint Connection Proxies,Microsoft.Web/hostingEnvironments/privateEndpointConnectionProxies/Write,Create or Update Private Endpoint Connection Proxies,system,False
Microsoft Web Apps,App Service Environment Private Endpoint Connection Proxies,Delete Private Endpoint Connection Proxies,Microsoft.Web/hostingEnvironments/privateEndpointConnectionProxies/Delete,Delete Private Endpoint Connection Proxies,system,False
Microsoft Web Apps,App Service Environment Private Endpoint Connection Proxies,Read Private Endpoint Connection Proxies,Microsoft.Web/hostingEnvironments/privateEndpointConnectionProxies/Read,Read Private Endpoint Connection Proxies,system,False
Microsoft Web Apps,App Service Environment Private Endpoint Connection Proxies,Validate Private Endpoint Connection Proxies,Microsoft.Web/hostingEnvironments/privateEndpointConnectionProxies/validate/action,Validate Private Endpoint Connection Proxies,system,False
Microsoft Web Apps,App Service Environment Private Endpoint Connection Proxy Operations,Read Private Endpoint Connection Proxy Operations,Microsoft.Web/hostingEnvironments/privateEndpointConnectionProxies/operations/Read,Read Private Endpoint Connection Proxy Operations,system,False
Microsoft Web Apps,App Service Environment Private Endpoint Connections,Approve Private Endpoint Connections,Microsoft.Web/hostingEnvironments/PrivateEndpointConnectionsApproval/action,Approve Private Endpoint Connections,"user,system",False
Microsoft Web Apps,App Service Environment Worker Pool,Create or Update Worker Pool,Microsoft.Web/hostingEnvironments/workerPools/Write,Create a new Worker Pool in an App Service Environment or update an existing one,"user,system",False
Microsoft Web Apps,App Service Environment Worker Pool,Get Worker Pool,Microsoft.Web/hostingEnvironments/workerPools/Read,Get the properties of a Worker Pool in an App Service Environment,"user,system",False
Microsoft Web Apps,App Service Extensions,Invoke App Service Extensions APIs,microsoft.web/sites/extensions/api/action,Invoke App Service Extensions APIs.,"user,system",False
Microsoft Web Apps,App Service Network Configuration,Delete App Service Network Configuration,microsoft.web/sites/networkConfig/delete,Delete App Service Network Configuration.,"user,system",False
Microsoft Web Apps,App Service Network Configuration,Get App Service Network Configuration,microsoft.web/sites/networkConfig/read,Get App Service Network Configuration.,"user,system",False
Microsoft Web Apps,App Service Network Configuration,Update App Service Network Configuration,microsoft.web/sites/networkConfig/write,Update App Service Network Configuration.,"user,system",False
Microsoft Web Apps,App Service Plan,Create or Update App Service Plan,Microsoft.Web/serverfarms/Write,Create a new App Service Plan or update an existing one,"user,system",False
Microsoft Web Apps,App Service Plan,Delete App Service Plan,Microsoft.Web/serverfarms/Delete,Delete an existing App Service Plan,"user,system",False
Microsoft Web Apps,App Service Plan,Delete Event Grid Filter on hosting environment,Microsoft.Web/hostingEnvironments/eventGridFilters/delete,Delete Event Grid Filter on hosting environment.,"user,system",False
Microsoft Web Apps,App Service Plan,Delete Event Grid Filter on server farm,Microsoft.Web/serverfarms/eventGridFilters/delete,Delete Event Grid Filter on server farm.,"user,system",False
Microsoft Web Apps,App Service Plan,Get App Service Plan,Microsoft.Web/serverfarms/Read,Get the properties on an App Service Plan,"user,system",False
Microsoft Web Apps,App Service Plan,Get Event Grid Filter on hosting environment,Microsoft.Web/hostingEnvironments/eventGridFilters/read,Get Event Grid Filter on hosting environment.,"user,system",False
Microsoft Web Apps,App Service Plan,Get Event Grid Filter on server farm,Microsoft.Web/serverfarms/eventGridFilters/read,Get Event Grid Filter on server farm.,"user,system",False
Microsoft Web Apps,App Service Plan,Join App Service Plan,Microsoft.Web/serverfarms/Join/Action,Joins an App Service Plan,"user,system",False
Microsoft Web Apps,App Service Plan,Put Event Grid Filter on hosting environment,Microsoft.Web/hostingEnvironments/eventGridFilters/write,Put Event Grid Filter on hosting environment.,"user,system",False
Microsoft Web Apps,App Service Plan,Put Event Grid Filter on server farm,Microsoft.Web/serverfarms/eventGridFilters/write,Put Event Grid Filter on server farm.,"user,system",False
Microsoft Web Apps,App Service Plan,Restart Web Apps,Microsoft.Web/serverfarms/restartSites/Action,Restart all Web Apps in an App Service Plan,"user,system",False
Microsoft Web Apps,App Service Plan First Party Key Vault Settings,Create or Update App Service Plan Key Vault first party settings,microsoft.web/serverfarms/firstpartyapps/keyvaultsettings/write,Create or Update first party Azure Key vault referenced settings for App Service Plan.,"user,system",False
Microsoft Web Apps,App Service Plan First Party Key Vault Settings,Get App Service Plan Key Vault first party settings,microsoft.web/serverfarms/firstpartyapps/keyvaultsettings/read,Get first party Azure Key vault referenced settings for App Service Plan.,"user,system",False
Microsoft Web Apps,App Service Plans Capabilities,Get App Service Plans Capabilities,microsoft.web/serverfarms/capabilities/read,Get App Service Plans Capabilities.,"user,system",False
Microsoft Web Apps,App Service Plans First Party Apps Settings,Delete App Service Plans First Party Apps Settings,microsoft.web/serverfarms/firstpartyapps/settings/delete,Delete App Service Plans First Party Apps Settings.,"user,system",False
Microsoft Web Apps,App Service Plans First Party Apps Settings,Get App Service Plans First Party Apps Settings,microsoft.web/serverfarms/firstpartyapps/settings/read,Get App Service Plans First Party Apps Settings.,"user,system",False
Microsoft Web Apps,App Service Plans First Party Apps Settings,Update App Service Plans First Party Apps Settings,microsoft.web/serverfarms/firstpartyapps/settings/write,Update App Service Plans First Party Apps Settings.,"user,system",False
Microsoft Web Apps,App Service Plans Hybrid Connection Namespaces Relays,Delete App Service Plans Hybrid Connection Namespaces Relays,microsoft.web/serverfarms/hybridconnectionnamespaces/relays/delete,Delete App Service Plans Hybrid Connection Namespaces Relays.,"user,system",False
Microsoft Web Apps,App Service Plans Hybrid Connection Namespaces Relays,Get App Service Plans Hybrid Connection Namespaces Relays,microsoft.web/serverfarms/hybridconnectionnamespaces/relays/read,Get App Service Plans Hybrid Connection Namespaces Relays.,"user,system",False
Microsoft Web Apps,App Service Plans Hybrid Connection Namespaces Relays Web Apps,Get App Service Plans Hybrid Connection Namespaces Relays Web Apps,microsoft.web/serverfarms/hybridconnectionnamespaces/relays/sites/read,Get App Service Plans Hybrid Connection Namespaces Relays Web Apps.,"user,system",False
Microsoft Web Apps,App Service Plans Hybrid Connection Plan Limits,Get App Service Plans Hybrid Connection Plan Limits,microsoft.web/serverfarms/hybridconnectionplanlimits/read,Get App Service Plans Hybrid Connection Plan Limits.,"user,system",False
Microsoft Web Apps,App Service Plans Hybrid Connection Relays,Get App Service Plans Hybrid Connection Relays,microsoft.web/serverfarms/hybridconnectionrelays/read,Get App Service Plans Hybrid Connection Relays.,"user,system",False
Microsoft Web Apps,App Service Plans Metric Definitions,Get App Service Plans Metric Definitions,microsoft.web/serverfarms/metricdefinitions/read,Get App Service Plans Metric Definitions.,"user,system",False
Microsoft Web Apps,App Service Plans Metrics,Get App Service Plans Metrics,microsoft.web/serverfarms/metrics/read,Get App Service Plans Metrics.,"user,system",False
Microsoft Web Apps,App Service Plans Operation Results,Get App Service Plans Operation Results,microsoft.web/serverfarms/operationresults/read,Get App Service Plans Operation Results.,"user,system",False
Microsoft Web Apps,App Service Plans SKUs,Get App Service Plans SKUs,microsoft.web/serverfarms/skus/read,Get App Service Plans SKUs.,"user,system",False
Microsoft Web Apps,App Service Plans Usages,Get App Service Plans Usages,microsoft.web/serverfarms/usages/read,Get App Service Plans Usages.,"user,system",False
Microsoft Web Apps,App Service Plans Virtual Network Connections,Get App Service Plans Virtual Network Connections,microsoft.web/serverfarms/virtualnetworkconnections/read,Get App Service Plans Virtual Network Connections.,"user,system",False
Microsoft Web Apps,App Service Plans Virtual Network Connections Gateways,Update App Service Plans Virtual Network Connections Gateways,microsoft.web/serverfarms/virtualnetworkconnections/gateways/write,Update App Service Plans Virtual Network Connections Gateways.,"user,system",False
Microsoft Web Apps,App Service Plans Virtual Network Connections Routes,Delete App Service Plans Virtual Network Connections Routes,microsoft.web/serverfarms/virtualnetworkconnections/routes/delete,Delete App Service Plans Virtual Network Connections Routes.,"user,system",False
Microsoft Web Apps,App Service Plans Virtual Network Connections Routes,Get App Service Plans Virtual Network Connections Routes,microsoft.web/serverfarms/virtualnetworkconnections/routes/read,Get App Service Plans Virtual Network Connections Routes.,"user,system",False
Microsoft Web Apps,App Service Plans Virtual Network Connections Routes,Update App Service Plans Virtual Network Connections Routes,microsoft.web/serverfarms/virtualnetworkconnections/routes/write,Update App Service Plans Virtual Network Connections Routes.,"user,system",False
Microsoft Web Apps,App Service Plans Web Apps,Get App Service Plans Web Apps,microsoft.web/serverfarms/sites/read,Get App Service Plans Web Apps.,"user,system",False
Microsoft Web Apps,App Service Plans Workers,Reboot App Service Plans Workers,microsoft.web/serverfarms/workers/reboot/action,Reboot App Service Plans Workers.,"user,system",False
Microsoft Web Apps,App Service Slots Extensions,Invoke App Service Slots Extensions APIs.,microsoft.web/sites/slots/extensions/api/action,Invoke App Service Slots Extensions APIs.,"user,system",False
Microsoft Web Apps,App Service Slots Network Configuration,Delete App Service Slots Network Configuration,microsoft.web/sites/slots/networkConfig/delete,Delete App Service Slots Network Configuration.,"user,system",False
Microsoft Web Apps,App Service Slots Network Configuration,Get App Service Slots Network Configuration,microsoft.web/sites/slots/networkConfig/read,Get App Service Slots Network Configuration.,"user,system",False
Microsoft Web Apps,App Service Slots Network Configuration,Update App Service Slots Network Configuration,microsoft.web/sites/slots/networkConfig/write,Update App Service Slots Network Configuration.,"user,system",False
Microsoft Web Apps,Available Stacks,Get Available Stacks,microsoft.web/availablestacks/read,Get Available Stacks.,"user,system",False
Microsoft Web Apps,Billing meters for Microsoft Web Apps,Read billing meters,microsoft.web/billingmeters/read,Get list of billing meters.,system,False
Microsoft Web Apps,Certificate,Add or Update Certificate,Microsoft.Web/certificates/Write,Add a new certificate or update an existing one.,"user,system",False
Microsoft Web Apps,Certificate,Delete Certificate,Microsoft.Web/certificates/Delete,Delete an existing certificate.,"user,system",False
Microsoft Web Apps,Certificate,Get Certificates,Microsoft.Web/certificates/Read,Get the list of certificates.,"user,system",False
Microsoft Web Apps,Certificates Operation Results,Get Certificates Operation Results,microsoft.web/certificates/operationresults/read,Get Certificates Operation Results.,"user,system",False
Microsoft Web Apps,Check Name Availability,Get Check Name Availability,microsoft.web/checknameavailability/read,Check if resource name is available.,"user,system",False
Microsoft Web Apps,Classic Mobile Services,Get Classic Mobile Services,microsoft.web/classicmobileservices/read,Get Classic Mobile Services.,"user,system",False
Microsoft Web Apps,Connection Gateways,Add or Update Connection Gateways,Microsoft.Web/connectionGateways/Write,Creates or updates a Connection Gateway.,"user,system",False
Microsoft Web Apps,Connection Gateways,Associate with Connection Gateway,Microsoft.Web/connectionGateways/Associate/Action,Associates with a Connection Gateway.,"user,system",False
Microsoft Web Apps,Connection Gateways,Delete Connection Gateway,Microsoft.Web/connectionGateways/Delete,Deletes a Connection Gateway.,"user,system",False
Microsoft Web Apps,Connection Gateways,Get Connection Gateways,Microsoft.Web/connectionGateways/Read,Get the list of Connection Gateways.,"user,system",False
Microsoft Web Apps,Connection Gateways,Join Connection Gateway,Microsoft.Web/connectionGateways/Join/Action,Joins a Connection Gateway.,"user,system",False
Microsoft Web Apps,Connection Gateways,List Connection Gateway Status,Microsoft.Web/connectionGateways/ListStatus/Action,Lists status of a Connection Gateway.,"user,system",False
Microsoft Web Apps,Connection Gateways,Move Connection Gateway,Microsoft.Web/connectionGateways/Move/Action,Moves a Connection Gateway.,"user,system",False
Microsoft Web Apps,Connections,Add or Update Connection,Microsoft.Web/connections/Write,Creates or updates a Connection.,"user,system",False
Microsoft Web Apps,Connections,Confirm Connections Consent Code,microsoft.web/connections/confirmconsentcode/action,Confirm Connections Consent Code.,"user,system",False
Microsoft Web Apps,Connections,Delete Connection,Microsoft.Web/connections/Delete,Deletes a Connection.,"user,system",False
Microsoft Web Apps,Connections,Get Connections,Microsoft.Web/connections/Read,Get the list of Connections.,"user,system",False
Microsoft Web Apps,Connections,Join Connection,Microsoft.Web/connections/Join/Action,Joins a Connection.,"user,system",False
Microsoft Web Apps,Connections,List Consent Links for Connections,microsoft.web/connections/listconsentlinks/action,List Consent Links for Connections.,"user,system",False
Microsoft Web Apps,Connections,Move Connection,Microsoft.Web/connections/Move/Action,Moves a Connection.,"user,system",False
Microsoft Web Apps,Container App,Create or Update container App,Microsoft.Web/containerApps/write,Create a Container App or update an existing one,"user, system",False
Microsoft Web Apps,Container App,Delete Container App,Microsoft.Web/containerApps/delete,Delete a Container App,"user, system",False
Microsoft Web Apps,Container App,Get Container App Operation,Microsoft.Web/containerApps/operationResults/read,Get the results of a Container App operation,"user, system",False
Microsoft Web Apps,Container App,Get container App,Microsoft.Web/containerApps/read,Get the properties for a Container App,"user, system",False
Microsoft Web Apps,Container App Revision,Activate Container App Revision,Microsoft.Web/containerApps/revisions/activate/action,Activate a Container App Revision,"user, system",False
Microsoft Web Apps,Container App Revision,Deactivate Container App Revision,Microsoft.Web/containerApps/revisions/deactivate/action,Deactivate a Container App Revision,"user, system",False
Microsoft Web Apps,Container App Revision,Get Container App Revision,Microsoft.Web/containerApps/revisions/read,Get a Container App Revision,"user, system",False
Microsoft Web Apps,Container App Revision,List Container App Secrets,Microsoft.Web/containerApps/listsecrets/action,List a Container App Secrets,"user, system",False
Microsoft Web Apps,Container App Revision,Restart Container App Revision,Microsoft.Web/containerApps/revisions/deactivate/restart/action,Restart a Container App Revision,"user, system",False
Microsoft Web Apps,Container App Source Control,Create or Update Container App Source Control,Microsoft.Web/containerApps/sourcecontrols/write,Create or Update a Container App Source Control,"user, system",False
Microsoft Web Apps,Container App Source Control,Delete Container App Source Control,Microsoft.Web/containerApps/sourcecontrols/delete,Delete a Container App Source Control,"user, system",False
Microsoft Web Apps,Container App Source Control,Get Container App Source Control,Microsoft.Web/containerApps/sourcecontrols/read,Get a Container App Source Control,"user, system",False
Microsoft Web Apps,Custom Apis,Add or Update Custom API,Microsoft.Web/customApis/Write,Creates or updates a Custom API.,"user,system",False
Microsoft Web Apps,Custom Apis,Delete Custom API,Microsoft.Web/customApis/Delete,Deletes a Custom API.,"user,system",False
Microsoft Web Apps,Custom Apis,Extract API definition from WSDL,Microsoft.Web/customApis/extractApiDefinitionFromWsdl/Action,Extracts API definition from a WSDL.,"user,system",False
Microsoft Web Apps,Custom Apis,Get Custom API,Microsoft.Web/customApis/Read,Get the list of Custom API.,"user,system",False
Microsoft Web Apps,Custom Apis,Join Custom API,Microsoft.Web/customApis/Join/Action,Joins a Custom API.,"user,system",False
Microsoft Web Apps,Custom Apis,List Custom API WSDL interfaces,Microsoft.Web/customApis/listWsdlInterfaces/Action,Lists WSDL interfaces for a Custom API.,"user,system",False
Microsoft Web Apps,Custom Apis,Move Custom API,Microsoft.Web/customApis/Move/Action,Moves a Custom API.,"user,system",False
Microsoft Web Apps,Custom Hostname,Analyze Custom Hostname,microsoft.web/sites/analyzecustomhostname/read,Analyze Custom Hostname.,"user,system",False
Microsoft Web Apps,Deleted Web App,Get Deleted Web App,Microsoft.Web/deletedSites/Read,Get the properties of a Deleted Web App,"user,system",False
Microsoft Web Apps,Deleted Web App,Get Deleted Web App at location,Microsoft.Web/locations/deletedSites/Read,Get the properties of a Deleted Web App at location,"user,system",False
Microsoft Web Apps,Deployment Locations,Get Deployment Locations,microsoft.web/deploymentlocations/read,Get Deployment Locations.,"user,system",False
Microsoft Web Apps,Diagnostic setting for App Service Environment,Read diagnostic setting,microsoft.web/hostingenvironments/providers/Microsoft.Insights/diagnosticSettings/read,Gets the diagnostic setting for the resource,system,False
Microsoft Web Apps,Diagnostic setting for App Service Environment,Write diagnostic setting,microsoft.web/hostingenvironments/providers/Microsoft.Insights/diagnosticSettings/write,Creates or updates the diagnostic setting for the resource,system,False
Microsoft Web Apps,Diagnostic setting for App Service plan,Read diagnostic setting,microsoft.web/serverfarms/providers/Microsoft.Insights/diagnosticSettings/read,Gets the diagnostic setting for the resource,system,False
Microsoft Web Apps,Diagnostic setting for App Service plan,Write diagnostic setting,microsoft.web/serverfarms/providers/Microsoft.Insights/diagnosticSettings/write,Creates or updates the diagnostic setting for the resource,system,False
Microsoft Web Apps,Diagnostic setting for Web App,Read diagnostic setting,microsoft.web/sites/providers/Microsoft.Insights/diagnosticSettings/read,Gets the diagnostic setting for the resource,system,False
Microsoft Web Apps,Diagnostic setting for Web App,Write diagnostic setting,microsoft.web/sites/providers/Microsoft.Insights/diagnosticSettings/write,Creates or updates the diagnostic setting for the resource,system,False
Microsoft Web Apps,Diagnostic setting for Web App slot,Read diagnostic setting,microsoft.web/sites/slots/providers/Microsoft.Insights/diagnosticSettings/read,Gets the diagnostic setting for the resource,system,False
Microsoft Web Apps,Diagnostic setting for Web App slot,Write diagnostic setting,microsoft.web/sites/slots/providers/Microsoft.Insights/diagnosticSettings/write,Creates or updates the diagnostic setting for the resource,system,False
Microsoft Function Apps,Function App,Get Function App master key,Microsoft.Web/sites/hostruntime/host/_master/read,Get Function App's master key for admin operations,"user,system",False
Microsoft Function Apps,Function App,Perform Function App runtime action,Microsoft.Web/sites/hostruntime/host/action,"Perform Function App runtime action like sync triggers, add functions, invoke functions, delete functions etc.","user,system",False
Microsoft Web Apps,Function App Stacks,Get Function App Stacks,microsoft.web/functionappstacks/read,Get Function App Stacks.,"user,system",False
Microsoft Web Apps,Function App Stacks,Get Function App Stacks for location,microsoft.web/locations/functionappstacks/read,Get Function App Stacks for location.,"user,system",False
Microsoft Web Apps,Geo Region,Get Geo Regions,Microsoft.Web/geoRegions/Read,Get the list of Geo regions.,"user,system",False
Microsoft Web Apps,Hosting Environment Configurations,Get Hosting Environment Configurations,microsoft.web/hostingenvironments/configurations/read,Get Hosting Environment Configurations.,"user,system",False
Microsoft Web Apps,Hosting Environment Configurations,Update Hosting Environment Configurations,microsoft.web/hostingenvironments/configurations/write,Update  Hosting Environment Configurations.,"user,system",False
Microsoft Web Apps,Hosting Environment Name,Check if Hosting Environment Name is available,microsoft.web/ishostingenvironmentnameavailable/read,Get if Hosting Environment Name is available.,"user,system",False
Microsoft Web Apps,Hosting Environments,Get the health details of an App Service Environment,microsoft.web/hostingenvironments/health/read,Get the health details of an App Service Environment.,"user,system",False
Microsoft Web Apps,Hosting Environments,Get the network endpoints of all inbound dependencies,microsoft.web/hostingenvironments/inboundnetworkdependenciesendpoints/read,Get the network endpoints of all inbound dependencies.,"user,system",False
Microsoft Web Apps,Hosting Environments,Get the network endpoints of all outbound dependencies,microsoft.web/hostingenvironments/outboundnetworkdependenciesendpoints/read,Get the network endpoints of all outbound dependencies.,"user,system",False
Microsoft Web Apps,Hosting Environments,Read hosting environments log definitions,microsoft.web/hostingenvironments/providers/Microsoft.Insights/logDefinitions/read,Read hosting environments log definitions,system,False
Microsoft Web Apps,Hosting Environments,Resume Hosting Environments,microsoft.web/hostingenvironments/resume/action,Resume Hosting Environments.,"user,system",False
Microsoft Web Apps,Hosting Environments,Suspend Hosting Environments,microsoft.web/hostingenvironments/suspend/action,Suspend Hosting Environments.,"user,system",False
Microsoft Web Apps,Hosting Environments App Service Plans,Get Hosting Environments App Service Plans,microsoft.web/hostingenvironments/serverfarms/read,Get Hosting Environments App Service Plans.,"user,system",False
Microsoft Web Apps,Hosting Environments Capacities,Get Hosting Environments Capacities,microsoft.web/hostingenvironments/capacities/read,Get Hosting Environments Capacities.,"user,system",False
Microsoft Web Apps,Hosting Environments Detectors,Get Hosting Environments Detectors,microsoft.web/hostingenvironments/detectors/read,Get Hosting Environments Detectors.,"user,system",False
Microsoft Web Apps,Hosting Environments Diagnostics,Get Hosting Environments Diagnostics,microsoft.web/hostingenvironments/diagnostics/read,Get Hosting Environments Diagnostics.,"user,system",False
Microsoft Web Apps,Hosting Environments Metric Definitions,Get Hosting Environments Metric Definitions,microsoft.web/hostingenvironments/metricdefinitions/read,Get Hosting Environments Metric Definitions.,"user,system",False
Microsoft Web Apps,Hosting Environments MultiRole Pools Metric Definitions,Get Hosting Environments MultiRole Pools Metric Definitions,microsoft.web/hostingenvironments/multirolepools/metricdefinitions/read,Get Hosting Environments MultiRole Pools Metric Definitions.,"user,system",False
