Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft.DesktopVirtualization,connectionPolicies,Delete connectionPolicies,Microsoft.DesktopVirtualization/connectionPolicies/delete,Delete connectionPolicies,,False
Microsoft.DesktopVirtualization,connectionPolicies,Read connectionPolicies,Microsoft.DesktopVirtualization/connectionPolicies/read,Read connectionPolicies,,False
Microsoft.DesktopVirtualization,connectionPolicies,Write connectionPolicies,Microsoft.DesktopVirtualization/connectionPolicies/write,Write connectionPolicies,,False
Microsoft.DesktopVirtualization,expandmsiximage,Expand expandmsiximage,Microsoft.DesktopVirtualization/hostpools/expandmsiximage/action,Expand an expandmsiximage to see MSIX Packages present,,False
Microsoft.DesktopVirtualization,hostpools,Create or update the diagnostic setting,Microsoft.DesktopVirtualization/hostpools/providers/Microsoft.Insights/diagnosticSettings/write,Creates or updates the diagnostic setting,,False
Microsoft.DesktopVirtualization,hostpools,Delete hostpools,Microsoft.DesktopVirtualization/hostpools/delete,Delete hostpools,,False
Microsoft.DesktopVirtualization,hostpools,Get diagnostic setting,Microsoft.DesktopVirtualization/hostpools/providers/Microsoft.Insights/diagnosticSettings/read,Gets the diagnostic setting,,False
Microsoft.DesktopVirtualization,hostpools,Move hostpools,Microsoft.DesktopVirtualization/hostpools/move/action,Move a hostpools to another resource group,,False
Microsoft.DesktopVirtualization,hostpools,Read hostpools,Microsoft.DesktopVirtualization/hostpools/read,Read hostpools,,False
Microsoft.DesktopVirtualization,hostpools,Read log definitions,Microsoft.DesktopVirtualization/hostpools/providers/Microsoft.Insights/logDefinitions/read,Gets the available logs,,False
Microsoft.DesktopVirtualization,hostpools,Write hostpools,Microsoft.DesktopVirtualization/hostpools/write,Write hostpools,,False
Microsoft.DesktopVirtualization,hostpools,doNotUseInternalAPI,Microsoft.DesktopVirtualization/hostpools/doNotUseInternalAPI/action,Internal operation that is not meant to be called by customers. This will be removed in a future version. Do not use it.,,False
