Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft Container Service,Logs,Gets/List logs resource,Microsoft.ContainerService/fleets/logs/read,Reads logs,"user,system",True
Microsoft Container Service,Machines,Create or Update Machine,Microsoft.ContainerService/managedClusters/agentPools/machines/write,Creates a new machine or updates an existing one,"user,system",False
Microsoft Container Service,Machines,Delete Machines,Microsoft.ContainerService/managedClusters/agentPools/deleteMachines/action,Deletes machines,"user,system",False
Microsoft Container Service,Machines,Get Machine,Microsoft.ContainerService/managedClusters/agentPools/machines/read,Gets a machine,"user,system",False
Microsoft Container Service,Maintenance Configurations,Abort latest operation in managed cluster,Microsoft.ContainerService/managedClusters/abort/action,Latest ongoing operation on managed cluster gets aborted,"user,system",False
Microsoft Container Service,Maintenance Configurations,Create or Update maintenance configuratio,Microsoft.ContainerService/managedClusters/maintenanceConfigurations/write,Creates a new MaintenanceConfiguration or updates an existing one,"user,system",False
Microsoft Container Service,Maintenance Configurations,Delete Maintenance Configuration,Microsoft.ContainerService/managedClusters/maintenanceConfigurations/delete,Deletes a maintenance configuration,"user,system",False
Microsoft Container Service,Maintenance Configurations,Get a maintenance configuration,Microsoft.ContainerService/managedClusters/maintenanceConfigurations/read,Gets a maintenance configuration,"user,system",False
Microsoft Container Service,Managed Cluster Detector,Get Managed Cluster Detector,Microsoft.ContainerService/managedClusters/detectors/read,Get Managed Cluster Detector,"user,system",False
Microsoft Container Service,Managed Clusters,CommandResult,Microsoft.ContainerService/managedClusters/commandResults/read,Retrieve result from previous issued command.,"user,system",False
Microsoft Container Service,Managed Clusters,Create or Update Managed Cluster,Microsoft.ContainerService/managedClusters/write,Creates a new managed cluster or updates an existing one,"user,system",False
Microsoft Container Service,Managed Clusters,Create or update trusted access role bindings for managed cluster,Microsoft.ContainerService/managedClusters/trustedAccessRoleBindings/write,Create or update trusted access role bindings for managed cluster,"user,system",False
Microsoft Container Service,Managed Clusters,Delete Managed Cluster,Microsoft.ContainerService/managedClusters/delete,Deletes a managed cluster,"user,system",False
Microsoft Container Service,Managed Clusters,Delete trusted access role bindings for managed cluster,Microsoft.ContainerService/managedClusters/trustedAccessRoleBindings/delete,Delete trusted access role bindings for managed cluster,"user,system",False
Microsoft Container Service,Managed Clusters,Get Available Agent Pool Versions,Microsoft.ContainerService/managedClusters/availableAgentPoolVersions/read,Gets the available agent pool versions of the cluster,"user,system",False
Microsoft Container Service,Managed Clusters,Get Managed Cluster,Microsoft.ContainerService/managedClusters/read,Get a managed cluster,"user,system",False
Microsoft Container Service,Managed Clusters,Get Managed Cluster AccessProfile,Microsoft.ContainerService/managedClusters/accessProfiles/read,Get a managed cluster access profile by role name,"user,system",False
Microsoft Container Service,Managed Clusters,Get Managed Cluster AccessProfile by List Credential,Microsoft.ContainerService/managedClusters/accessProfiles/listCredential/action,Get a managed cluster access profile by role name using list credential,"user,system",False
