Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft SQL Database,Azure SQL Managed Instance Hybrid Certificate,Gets the status of a long term hybrid ccertificate async operation.,Microsoft.Sql/locations/hybridCertificateAzureAsyncOperation/read,Gets the status of a long term hybrid certificate async operation on Azure Sql Managed Instance.,,False
Microsoft SQL Database,Azure SQL Managed Instance Hybrid Certificate,Gets the status of a long term hybrid certificate async operation on Azure Sql Managed Instance.,Microsoft.Sql/locations/hybridCertificateOperationResults/read,Gets the status of a long term hybrid certificate async operation.,,False
Microsoft SQL Database,Azure SQL Managed Instance Hybrid Link,Create/Update hybrid link with a specified parameters.,Microsoft.Sql/managedInstances/hybridLink/write,Creates or updates hybrid link with a specified parameters.,,False
Microsoft SQL Database,Azure SQL Managed Instance Hybrid Link,Delete hybrid link with a specified distributed availability group.,Microsoft.Sql/managedInstances/hybridLink/delete,Deletes a hybrid link with a specified distributed availability group.,,False
Microsoft SQL Database,Azure SQL Managed Instance Hybrid Link,Gets the status of a long term hybrid link async operation on Azure Sql Managed Instance.,Microsoft.Sql/locations/hybridLinkOperationResults/read,Gets the status of a long term hybrid link async operation.,,False
Microsoft SQL Database,Azure SQL Managed Instance Hybrid Link,Gets the status of a long term hybrid link async operation.,Microsoft.Sql/locations/hybridLinkAzureAsyncOperation/read,Gets the status of a long term hybrid link async operation on Azure Sql Managed Instance.,,False
Microsoft SQL Database,Azure SQL Managed Instance Hybrid Link,List/Get Azure SQL Managed instance hybrid link.,Microsoft.Sql/managedInstances/hybridLink/read,Return the list of hybrid links or gets the properties for the specified distributed availability group.,,False
Microsoft SQL Database,Azure SQL Managed Instance Keys,Create/Update Azure SQL Managed Instance Keys,Microsoft.Sql/managedInstances/keys/write,Creates a key with the specified parameters or update the properties or tags for the specified managed instance key.,,False
Microsoft SQL Database,Azure SQL Managed Instance Keys,Delete Azure SQL Managed Instance Key,Microsoft.Sql/managedInstances/keys/delete,Deletes an existing Azure SQL Managed Instance  key.,,False
Microsoft SQL Database,Azure SQL Managed Instance Keys,List/Get Azure SQL Managed Instance Key(s),Microsoft.Sql/managedInstances/keys/read,Return the list of managed instance keys or gets the properties for the specified managed instance key.,,False
Microsoft SQL Database,Azure SQL Managed Instance Server Configuration Option,Azure SQL Managed Instance Server Configuration Option Get/List operation.,Microsoft.Sql/managedInstances/serverConfigurationOptions/read,Gets properties for the specified Azure SQL Managed Instance Server Configuration Option.,,False
Microsoft SQL Database,Azure SQL Managed Instance Server Configuration Option,Azure SQL Managed Instance Server Configuration Option update operation.,Microsoft.Sql/managedInstances/serverConfigurationOptions/write,Updates Azure SQL Managed Instance's Server Configuration Option properties for the specified instance.,,False
Microsoft SQL Database,Azure SQL Managed Instance Server Configuration Option,Get Azure SQL Managed Instance Server Configuration Option Azure async operation.,Microsoft.Sql/locations/serverConfigurationOptionAzureAsyncOperation/read,Gets the status of Azure SQL Managed Instance Server Configuration Option Azure async operation.,,False
Microsoft SQL Database,Azure SQL Managed Instance Server Trust Certificate,Create/Update server trust certificate with specified parameters,Microsoft.Sql/managedInstances/serverTrustCertificates/write,Creates or updates server trust certificate with specified parameters.,,False
Microsoft SQL Database,Azure SQL Managed Instance Server Trust Certificate,Delete server trust certificate with a given name,Microsoft.Sql/managedInstances/serverTrustCertificates/delete,Delete server trust certificate with a given name,,False
Microsoft SQL Database,Azure SQL Managed Instance Server Trust Certificate,Gets the status of a long term server trust certificate async operation,Microsoft.Sql/locations/serverTrustCertificatesAzureAsyncOperation/read,Gets the status of a long term server trust certificate async operation on Azure Sql Managed Instance.,,False
Microsoft SQL Database,Azure SQL Managed Instance Server Trust Certificate,Gets the status of a long term server trust certificate async operation on Azure Sql Managed Instance,Microsoft.Sql/locations/serverTrustCertificatesOperationResults/read,Gets the status of a server trust certificate hybrid link async operation.,,False
Microsoft SQL Database,Azure SQL Managed Instance Server Trust Certificate,List/Get server trust certificate,Microsoft.Sql/managedInstances/serverTrustCertificates/read,Return the list of server trust certificates.,,False
Microsoft SQL Database,Azure SQL Managed Instance Start-Stop schedule.,Azure SQL Managed Instance Start-Stop schedule Create or Update operation.,Microsoft.Sql/managedInstances/startStopSchedules/write,Creates Azure SQL Managed Instance's Start-Stop schedule with the specified parameters or updates the properties of the schedule for the specified instance.,,False
Microsoft SQL Database,Azure SQL Managed Instance Start-Stop schedule.,Azure SQL Managed Instance Start-Stop schedule Delete operation.,Microsoft.Sql/managedInstances/startStopSchedules/delete,Deletes Azure SQL Managed Instance's Start-Stop schedule.,,False
Microsoft SQL Database,Azure SQL Managed Instance Start-Stop schedule.,Azure SQL Managed Instance Start-Stop schedule Get or List operation.,Microsoft.Sql/managedInstances/startStopSchedules/read,Get properties for specified Start-Stop schedule for the Azure SQL Managed Instance or a List of all Start-Stop schedules.,,False
Microsoft SQL Database,Azure SQL Recoverable Managed Database,List/Get Azure SQL Managed Instance recoverable databases,Microsoft.Sql/managedInstances/recoverableDatabases/read,Returns a list of recoverable managed databases,,False
Microsoft SQL Database,Azure SQL Restorable Dropped Managed Database,List/Get Azure SQL Managed Instance restorable dropped databases.,Microsoft.Sql/managedInstances/restorableDroppedDatabases/read,Returns a list of restorable dropped managed databases.,,False
