Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft Azure Monitor,Application Insights linked storage account,Read linked storage account,Microsoft.Insights/Components/linkedStorageAccounts/Read,Read linked storage account,,False
Microsoft Azure Monitor,Application Insights proactive detection configuration,Application Insights proactive detection configuration read,Microsoft.Insights/Components/ProactiveDetectionConfigs/Read,Reading Application Insights proactive detection configuration,,False
Microsoft Azure Monitor,Application Insights proactive detection configuration,Application Insights proactive detection configuration read,Microsoft.Insights/Components/ProactiveDetectionConfigs/Write,Writing Application Insights proactive detection configuration,,False
Microsoft Azure Monitor,Application Insights webtest location,Application Insights webtest locations read,Microsoft.Insights/Components/SyntheticMonitorLocations/Read,Reading Application Insights webtest locations,,False
Microsoft Azure Monitor,Application insights components,Application Insights Component Move,Microsoft.Insights/Components/Move/Action,Move an Application Insights Component to another resource group or subscription,,False
Microsoft Azure Monitor,Application insights components,Application insights component delete,Microsoft.Insights/Components/Delete,Deleting an application insights component configuration,,False
Microsoft Azure Monitor,Application insights components,Application insights component read,Microsoft.Insights/Components/Read,Reading an application insights component configuration,,False
Microsoft Azure Monitor,Application insights components,Application insights component write,Microsoft.Insights/Components/Write,Writing to an application insights component configuration,,False
Microsoft Azure Monitor,ApplicationInsights,Read ApplicationInsights data,Microsoft.Insights/Logs/ApplicationInsights/Read,Read data from the ApplicationInsights table,,False
Microsoft Azure Monitor,AuditLogs,Read AuditLogs data,Microsoft.Insights/Logs/AuditLogs/Read,Read data from the AuditLogs table,,False
Microsoft Azure Monitor,Autoscale Setting,Autoscale scale down completed,Microsoft.Insights/AutoscaleSettings/ScaledownResult/Action,Autoscale scale down completed,,False
Microsoft Azure Monitor,Autoscale Setting,Autoscale scale down initiated,Microsoft.Insights/AutoscaleSettings/Scaledown/Action,Autoscale scale down initiated,,False
Microsoft Azure Monitor,Autoscale Setting,Autoscale scale up completed,Microsoft.Insights/AutoscaleSettings/ScaleupResult/Action,Autoscale scale up completed,,False
Microsoft Azure Monitor,Autoscale Setting,Autoscale scale up initiated,Microsoft.Insights/AutoscaleSettings/Scaleup/Action,Autoscale scale up initiated,,False
Microsoft Azure Monitor,Autoscale Setting,Create or update autoscale setting,Microsoft.Insights/AutoscaleSettings/Write,Create or update an autoscale setting,,False
Microsoft Azure Monitor,Autoscale Setting,Delete autoscale setting,Microsoft.Insights/AutoscaleSettings/Delete,Delete an autoscale setting,,False
Microsoft Azure Monitor,Autoscale Setting,Metric Failure,Microsoft.Insights/AutoscaleSettings/MetricFailure,Fetch metric value encounter failure,,False
Microsoft Azure Monitor,Autoscale Setting,Predictive Autoscale scale up completed,Microsoft.Insights/AutoscaleSettings/PredictiveScaleupResult/Action,Predictive Autoscale scale up completed,,False
Microsoft Azure Monitor,Autoscale Setting,Predictive Autoscale scale up initiated,Microsoft.Insights/AutoscaleSettings/PredictiveScaleup/Action,Predictive Autoscale scale up initiated,,False
Microsoft Azure Monitor,Autoscale Setting,Predictive Metric Failure,Microsoft.Insights/AutoscaleSettings/PredictiveMetricFailure,Fetch predictive metric value encounter failure,,False
Microsoft Azure Monitor,Autoscale Setting,Read autoscale setting,Microsoft.Insights/AutoscaleSettings/Read,Read an autoscale setting,,False
Microsoft Azure Monitor,AutoscaleEvaluationsLog,Read AutoscaleEvaluationsLog data,Microsoft.Insights/Logs/AutoscaleEvaluationsLog/Read,Read data from the AutoscaleEvaluationsLog table,,False
Microsoft Azure Monitor,AutoscaleScaleActionsLog,Read AutoscaleScaleActionsLog data,Microsoft.Insights/Logs/AutoscaleScaleActionsLog/Read,Read data from the AutoscaleScaleActionsLog table,,False
Microsoft Azure Monitor,AzureActivity,Read AzureActivity data,Microsoft.Insights/Logs/AzureActivity/Read,Read data from the AzureActivity table,,False
Microsoft Azure Monitor,AzureAssessmentRecommendation,Read AzureAssessmentRecommendation data,Microsoft.Insights/Logs/AzureAssessmentRecommendation/Read,Read data from the AzureAssessmentRecommendation table,,False
Microsoft Azure Monitor,AzureDevOpsAuditing,Read AzureDevOpsAuditing data,Microsoft.Insights/Logs/AzureDevOpsAuditing/Read,Read data from the AzureDevOpsAuditing table,,False
Microsoft Azure Monitor,AzureDiagnostics,Read AzureDiagnostics data,Microsoft.Insights/Logs/AzureDiagnostics/Read,Read data from the AzureDiagnostics table,,False
Microsoft Azure Monitor,AzureMetrics,Read AzureMetrics data,Microsoft.Insights/Logs/AzureMetrics/Read,Read data from the AzureMetrics table,,False
Microsoft Azure Monitor,BaiClusterEvent,Read BaiClusterEvent data,Microsoft.Insights/Logs/BaiClusterEvent/Read,Read data from the BaiClusterEvent table,,False
Microsoft Azure Monitor,BaiClusterNodeEvent,Read BaiClusterNodeEvent data,Microsoft.Insights/Logs/BaiClusterNodeEvent/Read,Read data from the BaiClusterNodeEvent table,,False
Microsoft Azure Monitor,BaiJobEvent,Read BaiJobEvent data,Microsoft.Insights/Logs/BaiJobEvent/Read,Read data from the BaiJobEvent table,,False
Microsoft Azure Monitor,BehaviorAnalytics,Read BehaviorAnalytics data,Microsoft.Insights/Logs/BehaviorAnalytics/Read,Read data from the BehaviorAnalytics table,,False
Microsoft Azure Monitor,Billing plan for Application Insights component,Billing plan for Application Insights component read,Microsoft.Insights/Components/BillingPlanForComponent/Read,Reading a billing plan for Application Insights component,,False
Microsoft Azure Monitor,BlockchainApplicationLog,Read BlockchainApplicationLog data,Microsoft.Insights/Logs/BlockchainApplicationLog/Read,Read data from the BlockchainApplicationLog table,,False
Microsoft Azure Monitor,BlockchainProxyLog,Read BlockchainProxyLog data,Microsoft.Insights/Logs/BlockchainProxyLog/Read,Read data from the BlockchainProxyLog table,,False
Microsoft Azure Monitor,BoundPort,Read BoundPort data,Microsoft.Insights/Logs/BoundPort/Read,Read data from the BoundPort table,,False
Microsoft Azure Monitor,Classic Metric Alerts,Classic metric alert activated,Microsoft.Insights/AlertRules/Activated/Action,Classic metric alert activated,,False
Microsoft Azure Monitor,Classic Metric Alerts,Classic metric alert resolved,Microsoft.Insights/AlertRules/Resolved/Action,Classic metric alert resolved,,False
